tier,rank,leaguePoints,wins,losses,veteran,inactive,freshBlood,wins_SD,losses_SD
EMERALD,II,79,124,88,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,83,10,10,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,51,17,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,88,41,44,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,22,101,91,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,34,20,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,16,29,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,47,281,277,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,48,32,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,93,22,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,69,10,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,22,50,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,72,43,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,88,117,103,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,65,11,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,51,264,301,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,95,20,21,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,9,226,209,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,32,8,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,88,418,399,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,II,69,91,91,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,15,42,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,26,124,97,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,15,182,179,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,72,13,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,10,2,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,97,4,1,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,30,8,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,6,322,308,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,61,243,228,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,62,49,45,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,59,12,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,68,40,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,4,20,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,53,327,308,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,31,69,67,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,46,57,51,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,26,188,170,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,73,95,70,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,65,11,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,17,6,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,52,36,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,80,5,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,6,60,59,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,8,115,112,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,13,29,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,27,58,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,4,66,79,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,61,25,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,71,20,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,8,22,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,93,262,272,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,59,23,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,30,3,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,1,141,138,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,38,130,137,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,30,283,273,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,29,139,128,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,81,8,10,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,54,32,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,63,684,656,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,II,14,10,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,64,647,644,False,False,True,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,II,20,138,134,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,97,216,193,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,26,36,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,75,41,42,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,93,10,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,6,11,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,18,30,17,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,8,17,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,11,33,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,35,102,95,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,0,7,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,11,22,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,96,98,92,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,75,4,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,31,85,67,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,45,37,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,55,3,2,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,55,1,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,26,63,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,96,239,230,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,84,119,93,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,21,13,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,3,16,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,11,26,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,87,88,86,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,61,359,348,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,III,27,4,1,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,15,7,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,85,35,34,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,15,25,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,42,290,276,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,III,68,170,168,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,74,16,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,35,14,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,25,126,126,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
EMERALD,III,86,86,75,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,93,173,160,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,82,85,95,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,91,154,163,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,54,15,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,34,25,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,15,24,22,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,84,12,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,49,25,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,22,21,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,85,6,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,0,2,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,91,50,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,97,174,169,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,52,5,1,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,0,89,72,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,56,10,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,40,3,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,90,8,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,57,17,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,95,88,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,86,10,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,62,27,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,28,88,62,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,19,30,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,5,342,333,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,III,26,162,148,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,40,10,10,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,69,71,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,12,4,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,45,163,143,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,53,69,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,37,21,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,17,10,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,90,12,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,23,43,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,94,66,63,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,39,14,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,33,41,41,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,80,55,57,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,93,33,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,9,133,156,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,97,4,1,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,81,10,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,13,50,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,20,5,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,16,26,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,60,11,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,6,189,191,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,19,36,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,31,14,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,55,2,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,19,285,268,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,III,12,107,94,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,12,55,43,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,92,114,101,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,44,86,59,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,76,59,48,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,85,4,2,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,0,71,67,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,5,82,79,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,80,3,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,5,35,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,56,137,124,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,16,49,31,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,96,13,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,70,4,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,8,144,144,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,13,235,213,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,33,77,72,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,9,56,44,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,24,28,34,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,52,120,109,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,40,18,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,44,100,69,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,78,2,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,12,49,57,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,38,25,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,87,60,59,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,95,58,64,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,85,51,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,88,71,78,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,58,60,56,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,53,41,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,78,36,42,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,88,94,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,92,140,128,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,16,33,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,23,193,177,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,21,283,280,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,III,61,576,573,False,False,True,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,III,2,44,44,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,62,118,113,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,83,169,170,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,56,12,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,66,25,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,15,31,10,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,85,8,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,46,95,107,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,31,8,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,13,17,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,8,80,65,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,2,22,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,89,36,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,79,45,44,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,70,158,108,False,False,False,Between 1 SD and Mean/34%,Between Mean and -1 SD/34%
EMERALD,III,30,33,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,43,195,199,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,89,55,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,13,154,173,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,49,119,112,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,54,152,141,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,III,61,10,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,85,85,73,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,78,16,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,III,60,112,109,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
